,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
207,2015-06-06,BYN2698,NY,7752347553.0,GY,2016-01-01 00:00:00,VOLKS,Insp Sticker Expired (NYS),71A,0.0,2314.0
208,2015-06-01,GAJ5494,NY,1384850983.0,BLK,2016-01-01 00:00:00,HONDA,,,0.0,2323.0
209,2015-06-11,GYC9285,NY,7118375366.0,GREY,2015-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,2332.0
210,2015-06-30,PZA83V,NJ,8015826895.0,BLACK,8888-01-01 00:00:00,DODGE,Failure to Display Muni Rec,38,0.0,2357.0
211,2015-06-15,5BY8077,MD,7544364926.0,GREEN,2017-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,2380.0
212,2015-06-19,50135JT,NY,7697184783.0,BROWN,8888-01-01 00:00:00,FRUEH,Failure to Display Muni Rec,38,0.0,2383.0
213,2015-06-04,ERT5591,NY,1384187340.0,GREEN,2015-01-01 00:00:00,HONDA,,,0.0,2395.0
214,2015-06-16,14985MB,NY,7754380511.0,WHITE,2017-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,2438.0
215,2015-06-04,FXP8743,NY,7569054556.0,GL,2016-01-01 00:00:00,DODGE,No Parking (street clean),21,0.0,2446.0
216,2015-06-22,XW216B,NJ,8021526865.0,WHITE,8888-01-01 00:00:00,HINO,Bike Lane,48,0.0,2452.0
217,2015-06-22,32751JZ,NY,8038752351.0,BROWN,8888-01-01 00:00:00,WORKH,Double PKG-Midtown,47,0.0,2456.0
218,2015-06-13,45SH50,NY,7982652980.0,BLACK,2016-01-01 00:00:00,NS/OT,Failure to Display Muni Rec,38,0.0,2464.0
219,2015-06-28,DGD7248,NY,8032621696.0,GY,2017-01-01 00:00:00,INFIN,Fire Hydrant,40,0.0,2470.0
220,2015-06-22,KAF4086,VA,7015596684.0,BLUE,2016-01-01 00:00:00,NISSA,Fire Hydrant,40,0.0,2490.0
221,2015-06-09,XBGL68,NJ,8032599010.0,WHITE,2015-01-01 00:00:00,FRUEH,No Stand (bus stop),19,0.0,2496.0
222,2015-06-02,51371MG,NY,7536621243.0,WH,2017-01-01 00:00:00,FORD,Fire Hydrant,40,0.0,2500.0
223,2015-06-24,GST6630,NY,7487417610.0,WH,2016-01-01 00:00:00,DODGE,Fire Hydrant,40,0.0,2504.0
224,2015-06-29,GXV7034,NY,7210768658.0,BK,2017-01-01 00:00:00,DODGE,Expired Muni Meter,37,0.0,2509.0
225,2015-06-19,AG62829,AZ,8035519293.0,WHITE,8888-01-01 00:00:00,GMC,Nighttime PKG on Res Street,78,0.0,2530.0
226,2015-06-05,GUW3033,NY,1371154442.0,SILVE,2015-01-01 00:00:00,FORD,,,0.0,2538.0
227,2015-06-24,GYA1486,NY,7699145719.0,BLUE,2015-01-01 00:00:00,HONDA,Reg. Sticker Expired (NYS),70A,0.0,2542.0
228,2015-06-24,GDZ9718,NY,8046065298.0,GY,2016-01-01 00:00:00,HONDA,No Standing,14,0.0,2557.0
229,2015-06-29,64131MD,NY,7854373619.0,WH,2017-01-01 00:00:00,CHEVR,No Standing,14,0.0,2564.0
230,2015-06-23,GYR3736,NY,7096394874.0,RD,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2592.0
231,2015-06-26,GMX3925,NY,8034507453.0,BL,2015-01-01 00:00:00,FORD,No Parking (Non-COM),20A,0.0,2593.0
232,2015-06-09,61364JU,NY,7061891063.0,WH,2017-01-01 00:00:00,UD,Double Parking (Com-100Ft),46B,0.0,2616.0
233,2015-06-26,29667JJ,NY,7885049759.0,WHITE,2017-01-01 00:00:00,FRUEH,Double PKG-Midtown,47,0.0,2647.0
234,2015-06-01,18591MD,NY,8032124202.0,WH,2017-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2686.0
235,2015-06-29,JBB202,SC,8042813200.0,GREY,2015-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,2693.0
236,2015-06-26,GWM2497,NY,8017039372.0,GR,2017-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,2697.0
237,2015-06-04,57460MG,NY,7019518850.0,WH,2017-01-01 00:00:00,FORD,Unaltered Commerc Vehicle,82,0.0,2715.0
238,2015-06-23,004YEB,FL,8025369663.0,BLACK,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,2729.0
239,2015-06-30,GRR5629,NY,8042905749.0,GY,2016-01-01 00:00:00,ACURA,Failure to Display Muni Rec,38,0.0,2744.0
240,2015-06-30,AD70542,AZ,7060618557.0,WHITE,8888-01-01 00:00:00,FORD,Platform lifts in low posit,84,0.0,2751.0
241,2015-06-23,96212JY,NY,7060616986.0,WH,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2753.0
242,2015-06-08,T625968C,NY,7970365700.0,GY,2016-01-01 00:00:00,TOYOT,Double Parking (Non-COM),46A,0.0,2763.0
243,2015-06-04,EFM4446,NY,7656373214.0,BL,2016-01-01 00:00:00,AUDI,Insp Sticker Expired (NYS),71A,0.0,2771.0
244,2015-06-30,29863JV,NY,8010480289.0,WH,2016-01-01 00:00:00,TOYOT,Double PKG-Midtown,47,0.0,2787.0
245,2015-06-08,68218MG,NY,7882362475.0,BK,2016-01-01 00:00:00,HINO,Double PKG-Midtown,47,0.0,2803.0
246,2015-06-15,GVA6824,NY,7386669021.0,GY,2016-01-01 00:00:00,DODGE,Covered Plate,74B,0.0,2822.0
247,2015-06-09,FPF9445,NY,7755768661.0,SILVE,2017-01-01 00:00:00,INFIN,Missing Display Plate,74,0.0,2826.0
248,2015-06-02,IF3216,NJ,7692768468.0,BLACK,8888-01-01 00:00:00,ACURA,No Parking (street clean),21,0.0,2840.0
249,2015-06-06,GDN8990,NY,8021434480.0,WH,2017-01-01 00:00:00,ME/BE,Insp Sticker Expired (NYS),71A,0.0,2844.0
250,2015-06-17,GTL8557,NY,7041032929.0,BK,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2852.0
251,2015-06-24,DVZ3151,NY,8008576753.0,GY,2016-01-01 00:00:00,CHRYS,No Parking (Non-COM),20A,0.0,2874.0
252,2015-06-03,75376ME,NY,7058181925.0,GREY,2016-01-01 00:00:00,CHEVR,Failure to Disp Muni Recpt,69,0.0,2879.0
253,2015-06-11,GRB8596,NY,7068177281.0,BK,2016-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,2884.0
254,2015-06-07,A31BTK,NJ,8032720923.0,TAN,8888-01-01 00:00:00,HONDA,No Stand (bus stop),19,0.0,2903.0
255,2015-06-25,GAR4845,NY,1382741893.0,GREEN,2016-01-01 00:00:00,CHEVR,,,0.0,2923.0
256,2015-06-15,GDN7513,NY,7178399284.0,BLACK,2016-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,2931.0
257,2015-06-23,AYH2505,NY,7664537861.0,BLUE,2016-01-01 00:00:00,BMW,No Standing,14,0.0,2939.0
258,2015-06-02,XCSY37,NJ,7060613158.0,WHITE,8888-01-01 00:00:00,MITSU,No Parking (street clean),21,0.0,2949.0
259,2015-06-18,54723ME,NY,8016121986.0,WH,2016-01-01 00:00:00,FORD,Failure to Disp Muni Recpt,69,0.0,2983.0
260,2015-06-25,FWW1416,NY,1384593949.0,RED,2015-01-01 00:00:00,CHEVR,,,0.0,2986.0
261,2015-06-04,93556JZ,NY,7912485600.0,WHITE,2015-01-01 00:00:00,FORD,No Standing,14,0.0,2994.0
262,2015-06-24,W41CXG,NJ,7635182780.0,BLACK,8888-01-01 00:00:00,VOLKS,No Standing,14,1.0,3026.0
263,2015-06-10,FCH8883,NY,7517576630.0,WH,2016-01-01 00:00:00,FORD,No Parking (Non-COM),20A,0.0,3031.0
264,2015-06-13,85617MC,NY,8039819064.0,WH,2016-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,3036.0
265,2015-06-19,BLANKPLATE,99,8020365394.0,BLACK,8888-01-01 00:00:00,FORD,Missing Display Plate,74,0.0,3037.0
266,2015-06-18,FPB2777,NY,8020761871.0,SILVE,2017-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,3045.0
267,2015-06-08,GTT1246,NY,7760773250.0,WH,2016-01-01 00:00:00,NISSA,No Stand (exc auth veh),17,0.0,3051.0
268,2015-06-17,77617KA,NY,8026240560.0,GREEN,2016-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,3073.0
269,2015-06-11,FYK4624,NY,7516348788.0,GREY,2016-01-01 00:00:00,DODGE,No Parking (street clean),21,0.0,3077.0
270,2015-06-15,GJD7312,NY,1379719379.0,GREY,2015-01-01 00:00:00,JEEP,,,0.0,3079.0
271,2015-06-10,58845JX,NY,8021573790.0,GR,2015-01-01 00:00:00,FRUEH,No Standing,14,0.0,3086.0
272,2015-06-09,GWD2899,NY,8007891936.0,GREY,2015-01-01 00:00:00,GMC,No Parking (street clean),21,0.0,3117.0
273,2015-06-04,EVM6890,NY,1381860734.0,GRAY,2016-01-01 00:00:00,TOYOT,,,0.0,3130.0
274,2015-06-17,XBAF44,NJ,8010477990.0,YELLO,8888-01-01 00:00:00,ISUZU,No Standing,14,0.0,3135.0
275,2015-06-05,61460MB,NY,8025477460.0,GY,2016-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,3142.0
276,2015-06-06,FLT1111,NY,7047386154.0,BK,2017-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,3150.0
277,2015-06-25,GWV2968,NY,7495243284.0,RED,2015-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,3166.0
278,2015-06-26,T638636C,NY,1382006469.0,BLACK,2015-01-01 00:00:00,HYUND,,,0.0,3169.0
279,2015-06-10,TNT440,NY,8031525444.0,TN,2015-01-01 00:00:00,JEEP,Failure to Display Muni Rec,38,0.0,3200.0
280,2015-06-22,GSL7553,NY,1384752870.0,BLACK,2016-01-01 00:00:00,INFIN,,,0.0,3256.0
281,2015-06-26,DDL9573,NC,7336395946.0,RED,8888-01-01 00:00:00,NAVIS,Fire Hydrant,40,0.0,3270.0
282,2015-06-19,GSC4293,NY,1381102130.0,GRY,2015-01-01 00:00:00,CHEVR,,,0.0,3290.0
283,2015-06-11,FPZ9932,NY,1322599439.0,BLACK,2015-01-01 00:00:00,JEEP,,,0.0,3291.0
284,2015-06-27,GJH4262,NY,7329156000.0,WH,2015-01-01 00:00:00,NISSA,No Stand (Com. Mtr. Zone),31,0.0,3302.0
285,2015-06-26,GTN0795,PA,7069913114.0,BLACK,2015-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,3304.0
286,2015-06-18,25815JY,NY,8028215786.0,WH,2016-01-01 00:00:00,GMC,Failure to Disp Muni Recpt,69,0.0,3313.0
287,2015-06-25,EGD8747,NY,8034314420.0,TN,2016-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,3356.0
288,2015-06-08,EXN2425,NY,7485996587.0,GY,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,3376.0
289,2015-06-03,FWZ1787,NY,8017163629.0,LT/,2016-01-01 00:00:00,VOLVO,Insp Sticker Expired (NYS),71A,0.0,3387.0
290,2015-06-24,DFM6189,NC,7014616390.0,GREY,2015-01-01 00:00:00,JAGUA,No Parking (Non-COM),20A,0.0,3390.0
291,2015-06-04,BVW9733,NY,7975862850.0,GY,2016-01-01 00:00:00,LEXUS,Failure to Display Muni Rec,38,0.0,3428.0
292,2015-06-24,2243389,IA,8045607208.0,WHITE,2015-01-01 00:00:00,INTER,Storage-3 hour Commercial,85,0.0,3429.0
293,2015-06-30,GND6359,NY,7901154652.0,WH,2016-01-01 00:00:00,PORSC,Insp Sticker Expired (NYS),71A,0.0,3431.0
294,2015-06-16,GSV9327,NY,7877896074.0,GREY,2016-01-01 00:00:00,AUDI,Failure to Display Muni Rec,38,0.0,3447.0
295,2015-06-08,8ANBJ2,CT,8030577394.0,RED,2015-01-01 00:00:00,CHEVR,Double Parking (Non-COM),46A,0.0,3453.0
296,2015-06-26,GMB8327,OH,7182348019.0,WHITE,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,3458.0
297,2015-06-25,BFJ0675,GA,8005448429.0,WHITE,2015-01-01 00:00:00,KIA,No Parking (Non-COM),20A,0.0,3463.0
298,2015-06-26,DYMV29,FL,7397485339.0,GREY,2016-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,3465.0
299,2015-06-16,GDE4607,NY,8046401237.0,BL,2016-01-01 00:00:00,DODGE,No Parking (street clean),21,0.0,3484.0
300,2015-06-16,10004TC,NY,7997085415.0,RED,2015-01-01 00:00:00,KENWO,Safety Zone,53,0.0,3495.0
301,2015-06-30,GHW1286,NY,8026081950.0,BK,2017-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,3499.0
302,2015-06-26,35705MD,NY,7931447761.0,WH,2015-01-01 00:00:00,NISSA,No Stand (bus stop),19,0.0,3500.0
303,2015-06-15,FXV8209,NY,7249049033.0,BK,2016-01-01 00:00:00,LINCO,Failure to Display Muni Rec,38,0.0,3518.0
304,2015-06-01,2FD999,MA,1382206410.0,BL,2016-01-01 00:00:00,ME/BE,,,0.0,3527.0
305,2015-06-15,AS822J,NJ,7779564630.0,BLUE,8888-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,3529.0
306,2015-06-27,4P96H,NY,8016099014.0,YW,2016-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,3530.0
307,2015-06-08,XJ367R,NJ,8033173944.0,WHITE,2014-01-01 00:00:00,DODGE,No Stand (exc auth veh),17,0.0,3533.0
308,2015-06-02,GNW6213,NY,8036503827.0,GY,2016-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,3539.0
309,2015-06-02,GVL6199,NY,8036357641.0,WH,2016-01-01 00:00:00,NISSA,Double Parking (Non-COM),46A,0.0,3542.0
310,2015-06-11,2140317,IN,7055828478.0,WHITE,8888-01-01 00:00:00,FRUEH,No Stopping,10,0.0,3555.0
311,2015-06-18,GEW9309,99,1375881413.0,,2015-01-01 00:00:00,,,,0.0,3558.0
312,2015-06-10,20330TC,NY,8026372116.0,WHITE,2016-01-01 00:00:00,KENWO,No Standing,14,0.0,3576.0
313,2015-06-08,LICO,NY,7562242770.0,BLUE,2015-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,3584.0
314,2015-06-12,136378H,IL,7918373492.0,WHITE,8888-01-01 00:00:00,PETER,No Stand (taxi stand),13,0.0,3587.0
315,2015-06-22,43095PC,NY,8031172249.0,WH,2016-01-01 00:00:00,HINO,Double PKG-Midtown,47,0.0,3597.0
316,2015-06-19,26130PC,NY,7859534230.0,TN,2016-01-01 00:00:00,HINO,No Standing,14,0.0,3622.0
317,2015-06-11,2ES993,MA,7086162759.0,BLACK,2015-01-01 00:00:00,TOYOT,No Std (Com Veh) Non-COM,16A,0.0,3626.0
318,2015-06-15,EJG1073,NY,7453943954.0,BK,2016-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,3629.0
319,2015-06-22,76280MB,NY,8041965131.0,WHITE,2016-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,3658.0
320,2015-06-01,FEH2516,NY,7155056364.0,BLACK,2017-01-01 00:00:00,VOLKS,Impropr Dsply of Reg (NYS),70B,0.0,3671.0
321,2015-06-06,D49FHD,NJ,7712766277.0,GOLD,8888-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,3696.0
322,2015-06-15,GPK7346,NY,1377697472.0,GRY,2016-01-01 00:00:00,LEXUS,,,0.0,3699.0
323,2015-06-30,EXB1310,NY,8045119561.0,GR,2016-01-01 00:00:00,TOYOT,Covered Plate,74B,0.0,3718.0
324,2015-06-03,17639JE,NY,7453941763.0,RD,2015-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,3743.0
325,2015-06-29,GLR9344,NY,7989462643.0,BK,2016-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,3755.0
326,2015-06-22,GYD6159,NY,7654797760.0,GY,2017-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,3760.0
327,2015-06-17,GEJ8812,NY,7508756990.0,BK,2017-01-01 00:00:00,CADIL,Fire Hydrant,40,0.0,3781.0
328,2015-06-26,N576221,NC,7988290484.0,SILVE,2015-01-01 00:00:00,VOLKS,Failure to Display Muni Rec,38,0.0,3837.0
329,2015-06-07,425PH7,MA,7317488010.0,RED,2015-01-01 00:00:00,TOYOT,Fire Hydrant,40,0.0,3846.0
330,2015-06-25,GXS9317,NY,1382397124.0,GY,2017-01-01 00:00:00,NISSA,,,0.0,3885.0
331,2015-06-23,JWA3554,PA,7029873476.0,BLACK,2015-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,3888.0
332,2015-06-18,AM485F,NJ,7718380270.0,GREEN,8888-01-01 00:00:00,FRUEH,No Stand (bus stop),19,0.0,3899.0
333,2015-06-23,DVZ3270,NY,7188303370.0,OTHER,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,3923.0
334,2015-06-30,GFP5820,NY,7660602998.0,BR,2017-01-01 00:00:00,ROVER,Expired Muni Meter,37,0.0,3926.0
335,2015-06-02,BRX3854,NY,7148787208.0,BL,2016-01-01 00:00:00,ISUZU,Insp Sticker Expired (NYS),71A,0.0,3939.0
336,2015-06-04,FDG2960,NY,8030475044.0,BLACK,2016-01-01 00:00:00,CHEVR,No Stand (bus lane),18,0.0,3946.0
337,2015-06-03,KATEPINA,NY,7706272205.0,GREY,2017-01-01 00:00:00,BMW,No Parking (Non-COM),20A,0.0,3963.0
338,2015-06-30,0L6334G,NJ,7073079198.0,BLUE,8888-01-01 00:00:00,CHEVR,No Parking (Non-COM),20A,0.0,3983.0
339,2015-06-30,GCP7417,NY,8033982834.0,BLUE,8888-01-01 00:00:00,NS/OT,No Stand (bus stop),19,0.0,3992.0
340,2015-06-10,EVM3415,NY,8023160539.0,GR,2016-01-01 00:00:00,SAAB,No Parking (street clean),21,0.0,4000.0
341,2015-06-05,88456JV,NY,7697182671.0,BROWN,8888-01-01 00:00:00,FRUEH,No Stand (bus stop),19,0.0,4006.0
342,2015-06-22,48661KA,NY,8031769412.0,WH,2016-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,4016.0
343,2015-06-24,XANT47,NJ,7001401754.0,WHITE,2015-01-01 00:00:00,HINO,No Standing,14,0.0,4018.0
344,2015-06-15,EXE1808,NY,7108744430.0,GY,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,4021.0
345,2015-06-30,EJB6046,NY,7502305361.0,WH,2016-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,4032.0
346,2015-06-25,GPN7402,NY,8009491421.0,RED,2015-01-01 00:00:00,NISSA,Insp Sticker Expired (NYS),71A,0.0,4044.0
347,2015-06-10,GGF1588,NY,7032793587.0,OTHER,2017-01-01 00:00:00,VOLKS,Insp Sticker Expired (NYS),71A,0.0,4048.0
348,2015-06-13,M54AUV,NJ,8033423894.0,BLUE,8888-01-01 00:00:00,SCION,No Parking (Non-COM),20A,0.0,4067.0
349,2015-06-12,BAS4887,NY,8033922310.0,GY,2016-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,4068.0
350,2015-06-22,GUR5399,NY,8046650948.0,BK,2017-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,4072.0
351,2015-06-25,EAC4705,NY,7696768580.0,GY,2016-01-01 00:00:00,INFIN,Expired Muni Meter,37,0.0,4079.0
352,2015-06-13,EGX6337,NY,8031733302.0,GR,2016-01-01 00:00:00,CHEVR,Insp Sticker Expired (NYS),71A,0.0,4080.0
353,2015-06-18,GXR8619,NY,8022201080.0,GY,2017-01-01 00:00:00,DODGE,Fire Hydrant,40,0.0,4096.0
354,2015-06-02,31538MG,NY,7038242714.0,OTHER,8888-01-01 00:00:00,NS/OT,No Standing,14,0.0,4098.0
355,2015-06-18,AP779L,NJ,8042256760.0,GREEN,8888-01-01 00:00:00,HINO,Failure to Display Muni Rec,38,0.0,4112.0
356,2015-06-02,83371ME,NY,8039405348.0,WHITE,8888-01-01 00:00:00,DODGE,No Standing,14,0.0,4123.0
357,2015-06-23,2SX693,OK,8041864983.0,WHITE,8888-01-01 00:00:00,INTER,Platform lifts in low posit,84,0.0,4133.0
358,2015-06-05,GTT7506,NY,7777825227.0,BLUE,2016-01-01 00:00:00,BMW,Failure to Display Muni Rec,38,0.0,4134.0
359,2015-06-25,70745KA,NY,7973965970.0,GY,2017-01-01 00:00:00,FORD,Nighttime PKG on Res Street,78,0.0,4137.0
360,2015-06-29,66308MC,NY,7721161654.0,GR,2016-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,4143.0
361,2015-06-16,G51DZB,NJ,8032041412.0,TAN,8888-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,4158.0
362,2015-06-03,GUD1201,NY,7437164000.0,GY,2016-01-01 00:00:00,HYUND,Insp Sticker Expired (NYS),71A,0.0,4163.0
363,2015-06-20,J549009,NJ,7187195930.0,BLACK,8888-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,4199.0
364,2015-06-16,61335MC,NY,7939975869.0,WH,2016-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,4227.0
365,2015-06-08,ESE1114,NY,7987896573.0,GY,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,4244.0
366,2015-06-18,75214JX,NY,7983158737.0,WHITE,8888-01-01 00:00:00,CHEVR,No Standing,14,0.0,4250.0
367,2015-06-03,JTZ1285,PA,7278303023.0,BLUE,2016-01-01 00:00:00,SUZUK,No Standing,14,0.0,4253.0
368,2015-06-30,6XRJ710,CA,8016729484.0,SILVE,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,4256.0
369,2015-06-02,FHH5360,NY,7798996874.0,BLUE,2016-01-01 00:00:00,MAZDA,No Parking (Non-COM),20A,0.0,4268.0
370,2015-06-25,1LV285,MA,7637862884.0,BLUE,2016-01-01 00:00:00,ACURA,No Parking (exc auth veh),24,0.0,4270.0
371,2015-06-17,EWZ2826,NY,7390780721.0,BK,2016-01-01 00:00:00,TOYOT,Insp Sticker Expired (NYS),71A,0.0,4296.0
372,2015-06-18,GRS4971,NY,7080504016.0,BK,2016-01-01 00:00:00,TOYOT,Crosswalk,50,0.0,4320.0
373,2015-06-09,JTA2203,PA,1372902296.0,GY,2015-01-01 00:00:00,HYUND,,,0.0,4324.0
374,2015-06-13,GWJ8265,NY,7061458963.0,WH,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,4329.0
375,2015-06-03,AN182T,NJ,7919128808.0,RED,8888-01-01 00:00:00,FRUEH,Platform lifts in low posit,84,0.0,4347.0
376,2015-06-05,87324JX,NY,7861033922.0,WH,2016-01-01 00:00:00,FRUEH,Insp Sticker Expired (NYS),71A,0.0,4372.0
377,2015-06-30,JRA6292,PA,8008768083.0,SILVE,2015-01-01 00:00:00,BUICK,Safety Zone,53,0.0,4378.0
378,2015-06-15,2LW459,OK,7391597223.0,WHITE,2015-01-01 00:00:00,GMC,Bike Lane,48,0.0,4388.0
379,2015-06-08,XBYG71,NJ,7056589583.0,GREEN,8888-01-01 00:00:00,ISUZU,No Standing,14,0.0,4407.0
380,2015-06-26,FCN6112,NY,8035567100.0,GL,2016-01-01 00:00:00,LEXUS,No Parking (street clean),21,0.0,4425.0
381,2015-06-25,E23BZC,NJ,7685938870.0,WHITE,8888-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,4438.0
382,2015-06-08,GRC1064,NY,1382856374.0,SILVE,2016-01-01 00:00:00,CHEVR,,,0.0,4442.0
383,2015-06-18,39313MA,NY,8031658158.0,WHITE,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,4447.0
384,2015-06-29,GVP7418,NY,7855182743.0,BK,2017-01-01 00:00:00,JEEP,No Stand (Com. Mtr. Zone),31,0.0,4450.0
385,2015-06-10,FSM2289,OH,7639048035.0,GREY,2015-01-01 00:00:00,LINCO,No Parking (Non-COM),20A,0.0,4456.0
386,2015-06-22,GMU1684,NY,8037401108.0,BK,2016-01-01 00:00:00,HYUND,Failure to Display Muni Rec,38,0.0,4464.0
387,2015-06-08,37791MA,NY,8003044972.0,GREY,2015-01-01 00:00:00,FORD,Failure to Disp Muni Recpt,69,0.0,4506.0
388,2015-06-22,0005AED,DP,7664537629.0,GREY,8888-01-01 00:00:00,TOYOT,No Stand (Com. Mtr. Zone),31,0.0,4509.0
389,2015-06-24,U39CTX,NJ,7916905929.0,BLACK,8888-01-01 00:00:00,VOLKS,No Standing,14,0.0,4522.0
390,2015-06-22,K002818,TX,8029774291.0,WHITE,2015-01-01 00:00:00,STERL,Bike Lane,48,0.0,4548.0
391,2015-06-05,EWC9554,NY,7468250443.0,GY,2015-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,4658.0
392,2015-06-27,EUJ3466,NY,7830694242.0,BR,2015-01-01 00:00:00,LEXUS,Insp Sticker Expired (NYS),71A,0.0,4670.0
393,2015-06-25,GWK6862,NY,8010937277.0,BK,2017-01-01 00:00:00,LEXUS,No Match-Plate/Reg. Sticker,75,0.0,4703.0
394,2015-06-26,EYG3665,NY,7628676947.0,GY,2016-01-01 00:00:00,ACURA,Expired Muni Meter,37,0.0,4708.0
395,2015-06-25,GGC6315,OH,7526586830.0,BLUE,8888-01-01 00:00:00,CHEVR,No Standing,14,0.0,4729.0
396,2015-06-25,GZM8309,NY,7907437593.0,GY,2016-01-01 00:00:00,CHRYS,No Stand (Com. Mtr. Zone),31,0.0,4786.0
397,2015-06-12,49929JG,NY,7047841581.0,BROWN,8888-01-01 00:00:00,GMC,No Parking (street clean),21,0.0,4789.0
398,2015-06-01,XV521K,NJ,8033060839.0,WHITE,2015-01-01 00:00:00,DODGE,Failure to Display Muni Rec,38,0.0,4801.0
399,2015-06-29,DNY9837,NY,1385009202.0,GY,2016-01-01 00:00:00,TOYOT,,,0.0,4819.0
400,2015-06-16,FMR8577,NY,8011642455.0,BK,2015-01-01 00:00:00,ACURA,Insp Sticker Expired (NYS),71A,0.0,4824.0
401,2015-06-09,2BY3841,MD,7733509257.0,BLACK,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,4832.0
402,2015-06-01,38978MD,NY,8028460975.0,MR,2015-01-01 00:00:00,INTER,Double PKG-Midtown,47,0.0,4835.0
403,2015-06-16,GPX6865,NY,7741590911.0,BLUE,2016-01-01 00:00:00,ME/BE,Insp Sticker Expired (NYS),71A,0.0,4846.0
404,2015-06-29,32572JB,NY,8029862271.0,WH,2016-01-01 00:00:00,CHEVR,Double PKG-Midtown,47,0.0,4851.0
405,2015-06-03,CKU6282,NY,8012739010.0,GR,2017-01-01 00:00:00,ROVER,Insp Sticker Expired (NYS),71A,0.0,4858.0
406,2015-06-23,18264MG,NY,8028709552.0,BK,2015-01-01 00:00:00,FRUEH,Double PKG-Midtown,47,0.0,4892.0
407,2015-06-25,CSN6045,NY,7233573440.0,GY,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,4901.0
408,2015-06-16,CPJ9496,NY,7185562170.0,BLACK,2015-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,4905.0
409,2015-06-05,L557931,QB,8041961836.0,YELLO,8888-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,4911.0
410,2015-06-27,DTM9893,NY,8026511931.0,BK,2016-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,4944.0
